"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.189258058E2,-2.412996101E1,2.377262688E1,4.096478939E0
1.189457642E2,-2.255218315E1,2.290113831E1,-1.486799240E0
1.189657227E2,-9.264363289E0,1.565388966E1,-1.201889277E0
1.189856811E2,-5.446808934E-1,9.206304550E0,7.570465565E0
1.190056395E2,2.615665436E0,5.464166641E0,1.422155857E1
1.190255980E2,1.392228246E0,2.703652382E0,1.278264332E1
1.190455564E2,-3.444059134E0,3.190273643E-1,8.497021675E0
1.190655149E2,-6.958747387E0,-1.708861470E0,4.022258759E0
1.190854917E2,-6.307524204E0,-3.538031578E0,-1.024718285E0
1.191054326E2,-3.353079557E0,-5.853224754E0,-5.947196960E0
