"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.710973541E2,5.023908615E-1,7.790303230E0,9.574884176E-1
1.711173010E2,4.856311798E0,1.432946587E1,7.259633541E-1
1.711372486E2,1.434353113E0,1.930664062E1,1.823394203E1
1.711571973E2,-2.605444336E1,1.743927383E1,3.190282822E1
1.711771473E2,-2.972456741E1,1.330389500E1,1.368805027E1
1.711970991E2,-1.601391983E1,6.347886086E0,-3.488261223E0
1.712170527E2,-1.346776962E0,-1.481006622E0,-5.160404682E0
1.712370082E2,6.648147583E0,-6.409955978E0,-1.483684778E0
1.712569658E2,7.741811275E0,-9.272946358E0,1.988244057E-2
1.712769253E2,5.227101326E0,-1.152208900E1,-6.511418819E-1
1.712968866E2,6.813058853E-1,-1.284257030E1,4.096975327E-1
1.713168495E2,-2.071324348E0,-1.339060593E1,6.429338455E-2
1.713368295E2,-1.212565899E0,-1.325489712E1,-3.181094646E0
1.713568072E2,3.103105545E0,-1.353071690E1,-8.577788353E0
1.713767655E2,6.766288757E0,-1.346326065E1,-1.213416195E1
1.713967238E2,6.313340187E0,-1.360298538E1,-1.012919044E1
1.714166822E2,2.612023354E0,-1.359757900E1,-3.949876547E0
1.714366405E2,-1.893153191E-1,-1.342792702E1,1.630984545E-1
1.714565988E2,-1.079947948E0,-1.207440186E1,2.223507881E0
1.714765572E2,2.101144314E0,-5.765949249E0,1.476251125E0
1.714965155E2,4.564271927E0,6.953597546E0,6.486160755E-1
1.715164738E2,-2.760421562E1,2.234640694E1,2.163809967E1
1.715364322E2,-5.179298782E1,3.088461113E1,2.659999847E1
1.715563905E2,-3.172760010E1,2.428686905E1,8.250055313E0
1.715763489E2,-3.996769905E0,9.894227982E0,-2.577913523E0
1.715963158E2,9.983685493E0,-4.704289436E-1,-3.141686678E0
1.716162582E2,1.250349808E1,-4.849681377E0,-2.294771433E0
1.716362015E2,1.299675846E1,-6.552097321E0,-4.864785194E0
1.716561464E2,1.345815086E1,-7.238223553E0,-5.993749619E0
1.716760932E2,1.282944775E1,-6.615434647E0,-5.450592041E0
1.716960423E2,1.108193398E1,-3.852844715E0,-5.798388004E0
1.717159941E2,1.118267059E1,-1.723354816E0,-8.374126434E0
1.717359486E2,1.031031418E1,-1.173841953E0,-6.305676460E0
1.717559060E2,9.334589005E0,-1.671371460E0,4.055285454E-2
1.717758661E2,1.001529694E1,-2.676515579E0,7.391150475E0
1.717958287E2,1.020638084E1,-2.539444447E0,1.371452522E1
1.718157936E2,8.833326340E0,3.358840942E-3,1.414532089E1
1.718357814E2,4.065499306E0,6.939078808E0,1.014382172E1
1.718557666E2,2.198019028E0,1.641537857E1,7.317070007E0
1.718757249E2,-1.308431053E1,1.975582886E1,2.041164780E1
1.718956832E2,-2.416763306E1,1.547828293E1,1.967060661E1
1.719156416E2,-1.825447273E1,1.179649353E1,4.401154041E0
1.719355999E2,-8.264835358E0,5.555563927E0,-1.852880001E0
1.719555582E2,1.013500690E0,-1.427204132E0,-9.377729893E-1
1.719755166E2,5.590023041E0,-5.161405563E0,7.649877071E-1
1.719954749E2,5.827888489E0,-7.792261124E0,5.893652439E-1
1.720154332E2,1.152005196E0,-9.768472672E0,1.291466713E0
1.720353916E2,-1.878486156E0,-1.128622818E1,1.822631359E-1
1.720553499E2,-1.521813393E0,-1.252789021E1,-3.914329290E0
1.720753082E2,-3.074731827E-1,-1.344459820E1,-9.366325378E0
1.720952766E2,3.148607731E0,-1.443528271E1,-1.521744442E1
1.721152162E2,5.774615765E0,-1.492855644E1,-1.754385948E1
1.721351569E2,4.671277046E0,-1.563731194E1,-1.365116405E1
1.721550994E2,1.803940058E0,-1.655470085E1,-6.744186401E0
1.721750442E2,2.780857086E-1,-1.649332809E1,-8.600945473E-1
1.721949917E2,-4.523019791E-1,-1.355123711E1,3.262731075E0
1.722149423E2,-9.105052948E-1,-3.339073181E0,5.004933357E0
1.722348961E2,-1.621702957E1,1.582841396E1,1.599312019E1
1.722548533E2,-4.889504623E1,3.265651703E1,3.143787193E1
1.722748137E2,-4.059459686E1,3.111165047E1,2.341816902E1
1.722947772E2,-1.059730816E1,1.506294060E1,7.305045128E0
1.723147433E2,8.442705154E0,3.621781826E0,1.260270596E0
