"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.194020894E2,-2.089752960E1,1.412609100E1,2.419358444E1
3.194220535E2,-3.535324097E1,1.158854866E1,1.861603546E1
3.194420044E2,-2.579611588E1,5.628411293E0,1.813726902E0
3.194619556E2,-1.148515129E1,4.576063156E-2,-8.762813568E0
3.194819071E2,-1.209264278E0,-4.914678574E0,-6.857834816E0
3.195018593E2,4.505932331E0,-6.933631897E0,-2.688210964E0
3.195218123E2,7.141077995E0,-8.055042267E0,-7.747330666E-1
3.195417664E2,7.230481148E0,-9.726671219E0,-7.458167076E-1
3.195617215E2,3.734245777E0,-1.093792915E1,-1.225095272E0
3.195816778E2,1.047906876E-1,-1.087598801E1,-2.785020590E0
3.196016352E2,1.157504559E0,-1.092746544E1,-6.807634354E0
3.196215937E2,6.147507668E0,-1.246344185E1,-1.174751186E1
3.196415533E2,1.247506332E1,-1.441764450E1,-1.605161285E1
3.196615137E2,1.332390308E1,-1.567781258E1,-1.433337021E1
3.196814871E2,9.083831787E0,-1.588128853E1,-8.550760269E0
3.197014509E2,2.517252445E0,-1.508341408E1,-3.658337116E0
3.197214083E2,-4.237882614E0,-1.274290276E1,8.109703064E-1
3.197413657E2,-1.000571632E1,-5.726309299E0,8.634511948E0
3.197613231E2,-1.702657318E1,8.223889351E0,1.967546082E1
3.197812805E2,-4.101797867E1,2.342832565E1,2.562582588E1
3.198012379E2,-3.861819458E1,2.601033020E1,1.498139858E1
3.198211953E2,-1.645191574E1,1.640049171E1,8.514969349E-1
3.198411526E2,5.572223663E-1,8.015266418E0,-7.229383945E0
3.198611100E2,6.772240162E0,2.506867886E0,-9.438348770E0
3.198810674E2,1.065452385E1,-1.559851170E0,-9.277030945E0
3.199010248E2,1.338721657E1,-4.419442177E0,-8.932205200E0
3.199209921E2,1.389149094E1,-6.328630447E0,-6.371786118E0
3.199409398E2,1.256046486E1,-6.511378288E0,-2.566909075E0
3.199608879E2,1.007317352E1,-5.672267914E0,-4.732489586E-2
3.199808366E2,8.432224274E0,-4.746133327E0,-5.239927769E-2
3.200007864E2,1.002539444E1,-4.563076019E0,-1.571043491E0
3.200207374E2,1.109801960E1,-4.856862545E0,-1.381605387E0
3.200406899E2,1.070223427E1,-4.574984550E0,6.908073425E-1
3.200606441E2,9.645247459E0,-4.145005226E0,2.504799843E0
3.200805999E2,7.325690269E0,-3.249505520E0,5.192539215E0
3.201005574E2,4.256548882E0,-6.266384125E-1,8.411271095E0
3.201205166E2,-4.771995544E-1,4.136670589E0,1.085017490E1
3.201404772E2,-8.719318390E0,1.038269424E1,1.549582767E1
3.201604391E2,-2.412770081E1,1.314075470E1,1.846810532E1
3.201804198E2,-2.737638664E1,1.313034821E1,8.039338112E0
3.202003863E2,-1.807641792E1,1.167399406E1,-4.706049919E0
3.202203437E2,-1.010808372E1,8.730765343E0,-6.706384659E0
3.202403011E2,-3.548659325E0,3.746688843E0,-1.525046349E0
3.202602585E2,2.838189840E0,-5.322899818E-1,3.936352730E0
3.202802159E2,5.901519299E0,-4.386466980E0,6.517067432E0
3.203001733E2,6.346698284E0,-7.903314114E0,3.765260458E0
3.203201307E2,5.013100624E0,-1.028596687E1,-6.174519062E-1
3.203400881E2,2.950674772E0,-1.121923637E1,-4.718405247E0
3.203600455E2,3.426827908E0,-1.174850559E1,-9.401133537E0
3.203800029E2,6.295318127E0,-1.238139915E1,-1.320742702E1
3.203999603E2,8.660089493E0,-1.291648483E1,-1.433938217E1
3.204199309E2,7.472796440E0,-1.320528412E1,-1.160200882E1
3.204398754E2,3.255386114E0,-1.273093033E1,-7.411274433E0
3.204598203E2,-8.464517593E-1,-1.060033035E1,-3.938168526E0
3.204797661E2,-6.581685066E0,-6.545451164E0,1.088731289E-1
3.204997133E2,-1.203153801E1,-9.097232819E-1,5.263224602E0
3.205196623E2,-9.833072662E0,4.943298817E0,7.166150570E0
3.205396132E2,-2.133908463E1,1.358552933E1,1.521473980E1
3.205595663E2,-2.720485497E1,1.752281952E1,1.709389114E1
3.205795218E2,-1.413337517E1,1.404459476E1,1.013820076E1
3.205994795E2,-1.752822876E0,8.586086273E0,2.234149933E0
3.206194394E2,4.179589748E0,4.837458134E0,-1.872845650E0
3.206394012E2,6.869350910E0,2.368436337E0,-4.490737438E0
3.206593648E2,9.231024742E0,-1.333589554E-1,-5.801830292E0
3.206793658E2,1.101878357E1,-2.348756313E0,-5.530188560E0
3.206993221E2,9.560480118E0,-3.358047485E0,-4.013034821E0
3.207192783E2,7.225695610E0,-3.337656021E0,-2.493366718E0
3.207392346E2,9.436897278E0,-4.108474731E0,-3.337316990E0
3.207591909E2,1.177748585E1,-5.170647621E0,-3.607116938E0
3.207791474E2,1.274338150E1,-6.122318268E0,-2.419455767E0
3.207991041E2,1.268189812E1,-6.493111134E0,2.898168564E-1
3.208190609E2,1.116067314E1,-5.697104454E0,3.421525478E0
3.208390180E2,8.422819138E0,-3.346745014E0,6.362000465E0
3.208589753E2,3.233979225E0,1.225593090E0,8.050182343E0
3.208789328E2,1.709329367E0,7.952047348E0,8.611971855E0
3.208988905E2,-4.817775726E0,1.338834381E1,1.626399994E1
3.209188484E2,-2.094406509E1,1.411704731E1,2.152654839E1
3.209388066E2,-2.367462540E1,1.349007130E1,1.350718784E1
3.209587648E2,-1.618287277E1,8.472997665E0,1.375473499E0
3.209787238E2,-6.358988285E0,2.353703499E0,-3.163358688E0
3.209986829E2,-3.612775803E-1,-1.344161987E0,-2.640679836E0
3.210186415E2,1.468012810E0,-3.814835548E0,-1.574470043E0
3.210385990E2,2.365324974E0,-6.784753799E0,-2.352763176E0
3.210585565E2,1.589680672E0,-9.811973572E0,-3.145106316E0
3.210785138E2,-2.442150116E-1,-1.176139069E1,-3.778065443E0
3.210984712E2,8.164515495E-1,-1.309352112E1,-5.930784702E0
3.211184286E2,4.470066071E0,-1.475037861E1,-9.908235550E0
3.211383860E2,9.465505600E0,-1.577054024E1,-1.436573410E1
3.211583434E2,1.097972775E1,-1.591410160E1,-1.546187973E1
3.211783106E2,6.260185719E0,-1.501422405E1,-1.233619881E1
3.211982498E2,-1.792871475E0,-1.275430870E1,-7.991518497E0
3.212181900E2,-7.572478771E0,-8.706052780E0,-2.734441757E0
3.212381320E2,-1.298799133E1,-3.967170715E-1,7.901946545E0
3.212580761E2,-1.536505318E1,1.165217781E1,1.969941521E1
3.212780230E2,-3.142412949E1,2.454366302E1,2.397842216E1
3.212979729E2,-3.414975739E1,2.640501785E1,1.912726212E1
3.213179260E2,-1.659810638E1,1.705927277E1,1.101014233E1
3.213378823E2,-1.053980350E0,7.573260784E0,3.631299257E0
3.213578418E2,5.284164429E0,1.655399799E0,-2.187788248E0
3.213778042E2,8.175355911E0,-2.860597610E0,-7.852447987E0
3.213977693E2,9.975136757E0,-6.185987473E0,-1.220538616E1
3.214177561E2,1.004063797E1,-8.538916588E0,-1.221204853E1
3.214377487E2,8.918949127E0,-9.673187256E0,-9.723377228E0
3.214577062E2,8.953106880E0,-9.651752472E0,-7.252582073E0
3.214776637E2,9.575796127E0,-9.235747337E0,-5.277245522E0
3.214976212E2,1.020691013E1,-8.427049637E0,-3.753513575E0
3.215175787E2,1.029244137E1,-7.174665451E0,-2.335242271E0
3.215375362E2,1.008850861E1,-5.626266003E0,2.503137589E-1
3.215574937E2,1.033370972E1,-3.845745087E0,4.494281292E0
3.215774512E2,9.633541107E0,-2.221524715E0,7.441775799E0
3.215974087E2,7.970124245E0,6.579318047E-1,7.984981537E0
3.216173662E2,6.319527149E0,6.445567608E0,7.575167656E0
3.216373237E2,-6.150283813E-1,1.518542957E1,1.843425369E1
