"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.631557490E-1,-1.538274646E0,-8.110358119E-1,1.479137802E1
8.831155930E-1,-3.065775394E0,1.514332592E-1,1.170764637E1
9.030754370E-1,-2.749740601E0,8.601169586E-1,8.135497093E0
9.230352800E-1,-2.501940727E-1,2.593518972E0,7.589619160E0
9.429951240E-1,2.105700493E0,4.523245335E0,6.066906929E0
9.629549680E-1,2.924517393E0,5.332485676E0,5.458779812E0
9.829148120E-1,1.392228246E0,5.222352505E0,7.077260017E0
1.002874655E0,-2.017114878E0,4.954201698E0,1.179383755E1
1.022834499E0,1.711854190E-1,4.202422619E0,1.471476364E1
1.042794343E0,2.325966835E0,4.317344189E0,1.210508347E1
1.062754187E0,1.301248670E0,5.346850872E0,6.593631268E0
1.082714030E0,5.925649405E-1,5.203198910E0,5.655104637E0
1.102673874E0,-5.901707411E-1,4.695628166E0,8.269572258E0
1.122633718E0,1.004367590E0,4.719570160E0,1.417367363E1
1.142593562E0,5.060145378E0,4.891952515E0,1.757344055E1
1.162553405E0,5.974730492E0,5.519233704E0,1.581609631E1
1.182513249E0,4.983530998E0,4.968566895E0,1.194706631E1
1.202473093E0,3.120841980E0,3.067570925E0,1.430774975E1
